time,AT,BE,BG,CH,CZ,DE,EL,ES,FI,FR,HR,HU,IE,IT,LT,LV,NO,PT,RO,SE,SI,SK
8415,0.222850237,0.169491431,0.049517346,0.112573286,0.19163167,0.389696894,0.07712997,0.436898267,0.559893806,0.213998189,0.208045575,0.499030634,0.188921715,0.226393247,0.366227257,0.161938983,0.526331106,0.073494659,0.286673679,0.437559491,0.288350375,0.401876442
8416,0.222918599,0.17104271,0.049172565,0.112556003,0.19214934,0.392984602,0.07829699,0.418594454,0.559253356,0.205353641,0.209986537,0.701261418,0.188884866,0.225761049,0.35617727,0.161733296,0.524434569,0.07643144,0.295213083,0.436724997,0.28893096,0.409297307
8417,0.224595202,0.172210179,0.047163411,0.112352079,0.191623455,0.392136524,0.076622877,0.383815313,0.559318792,0.205638865,0.207825831,0.71405211,0.189043298,0.223921772,0.356948684,0.172030466,0.518086641,0.069945604,0.288926554,0.436060134,0.286405066,0.433323116
8418,0.225642862,0.170892357,0.049914194,0.112097933,0.190708403,0.390393573,0.077565596,0.431851604,0.558972759,0.206337967,0.205056703,0.526732923,0.189578122,0.222983471,0.398958657,0.181046875,0.510249567,0.077463611,0.298763948,0.435944702,0.277373666,0.472753806
8419,0.225937347,0.170030972,0.049535137,0.112231851,0.192553404,0.389580091,0.077789093,0.391506762,0.558659433,0.209927774,0.203347154,0.529600979,0.18921256,0.221470031,0.411973295,0.176447836,0.507140179,0.078260492,0.297889428,0.435027129,0.270535134,0.514174416
8420,0.225814823,0.171384307,0.049340713,0.112618624,0.193040001,0.390620611,0.077840878,0.419706944,0.558762227,0.223890363,0.20284704,0.965303621,0.189153607,0.221620505,0.413379136,0.172988828,0.50298132,0.085011688,0.30675353,0.435226593,0.269448794,0.444455331
8421,0.225373547,0.17320766,0.049423141,0.112112464,0.19314345,0.390134043,0.07783108,0.384359745,0.55919555,0.23477473,0.202856816,1.159658658,0.189235377,0.221303903,0.424817146,0.17923967,0.499751318,0.08571101,0.282238342,0.435001314,0.269490371,0.523845672
8422,0.225197028,0.172153859,0.048326369,0.112211206,0.193523712,0.388929929,0.07739742,0.398828899,0.559837208,0.222439018,0.202088213,1.534053233,0.188625615,0.220310333,0.428892748,0.194563323,0.498761577,0.085892082,0.263347613,0.435195109,0.269407627,0.416885759
8423,0.223897997,0.172136078,0.048274717,0.112165965,0.193366543,0.388981367,0.077331297,0.341576473,0.559730666,0.221503233,0.202090859,0.780190217,0.188645249,0.220561098,0.469181777,0.215054803,0.498983763,0.077421293,0.251196698,0.434170404,0.269377407,0.44933509
8424,0.223230086,0.171923463,0.048445096,0.112181718,0.192869363,0.388844453,0.077599277,0.324826526,0.55930396,0.240400476,0.202160561,0.335626651,0.189001729,0.220912115,0.486571877,0.187638719,0.499168418,0.079550866,0.238425495,0.432805231,0.269359265,0.564779808
8425,0.222275309,0.172085803,0.049485138,0.112011586,0.191914406,0.388812868,0.077488006,0.302134471,0.559002636,0.226806511,0.202887221,0.332024784,0.18930876,0.220720062,0.429256822,0.176216667,0.499678442,0.081352502,0.235010688,0.432777928,0.269230928,0.536779111
8426,0.221886658,0.172279151,0.049481913,0.111971926,0.192073406,0.388777335,0.077471167,0.310559207,0.558426157,0.24719868,0.202767032,0.343078736,0.189124123,0.220347883,0.421088942,0.162998149,0.499101166,0.09353,0.234091211,0.432385366,0.269492836,0.383125365
8427,0.221532582,0.172211002,0.049498115,0.111896433,0.191702124,0.388769991,0.077471167,0.331883318,0.558157197,0.256362304,0.202656557,0.341098317,0.189374615,0.219828826,0.396160503,0.165894167,0.498174531,0.104783605,0.232549614,0.432213516,0.269076005,0.365776478
8428,0.221561151,0.171948582,0.049502966,0.111884571,0.193198077,0.388367761,0.077431849,0.275588009,0.558318187,0.246957258,0.202704899,0.380913028,0.189514644,0.219567872,0.397728731,0.161705365,0.499473451,0.108808512,0.228403865,0.432116229,0.269354979,0.353849045
8429,0.221522042,0.172746104,0.0504078,0.111722117,0.194400811,0.389192569,0.077100757,0.274449936,0.558432839,0.263250815,0.202710225,0.427853184,0.189419266,0.219299937,0.385760764,0.160042272,0.500894687,0.120133236,0.24249936,0.431779979,0.269629651,0.352469096
8430,0.222980103,0.172754904,0.051142053,0.111738813,0.194362179,0.387872109,0.077345842,0.350109201,0.558340882,0.270321563,0.212766575,0.435272781,0.189792502,0.219348882,0.390506389,0.156804678,0.501119319,0.140719348,0.239651415,0.431696914,0.308378194,0.361228983
8431,0.223992823,0.174759013,0.053960369,0.111683104,0.191864154,0.387828032,0.077808606,0.420409069,0.558613981,0.281588815,0.223014541,0.519840991,0.190075546,0.219366363,0.388588652,0.156550983,0.506653944,0.138516667,0.253994544,0.431603938,0.347826204,0.358418776
8432,0.225561988,0.171875548,0.055985091,0.111657609,0.193084068,0.388425003,0.077801131,0.528302484,0.55802067,0.284542403,0.238707348,0.615477608,0.190063563,0.219224116,0.390915114,0.161373787,0.513761474,0.145034815,0.271094683,0.431796882,0.407985917,0.361203687
8433,0.229857213,0.172388495,0.054141625,0.111572851,0.194587461,0.388107688,0.077594953,0.684139009,0.557648461,0.268304186,0.279721236,0.637692891,0.189840405,0.219184539,0.38237405,0.171512137,0.522754637,0.134195844,0.278942066,0.431512371,0.564927487,0.356893617
8434,0.228585974,0.17171976,0.0528194,0.111355951,0.199764286,0.389572501,0.081804245,0.606797565,0.557272872,0.251425388,0.269293946,0.564781857,0.18972324,0.218946182,0.395539822,0.18383983,0.534821797,0.123789492,0.288878075,0.431626362,0.524953796,0.356272467
8435,0.22665073,0.174303339,0.056066556,0.111300369,0.202455626,0.38975045,0.092596551,0.620339971,0.557153073,0.235919132,0.249185567,0.524076573,0.18998,0.218901217,0.409423056,0.181699183,0.542394996,0.098383856,0.302793928,0.431926814,0.448426255,0.361640795
8436,0.225340519,0.174410062,0.06610705,0.111251077,0.20409702,0.391189938,0.097110702,0.855198539,0.55711283,0.23306398,0.216405373,0.572028246,0.189977536,0.219304292,0.395760082,0.187837068,0.548278599,0.092246759,0.273374497,0.432499094,0.323486619,0.370195932
8437,0.224390035,0.177252171,0.075143386,0.11119401,0.207036805,0.393392738,0.090166236,0.673226229,0.556936457,0.238316679,0.203470687,0.646236497,0.190318903,0.219062608,0.396807703,0.192341928,0.552187861,0.081554713,0.268296759,0.433551555,0.274138403,0.373283834
8438,0.222240669,0.174903664,0.088385082,0.111153099,0.21028365,0.394210562,0.081398245,0.698132844,0.556805926,0.232600036,0.204221391,0.664034543,0.189978418,0.218530812,0.412137675,0.177876416,0.559495808,0.084732207,0.262278495,0.435520622,0.277897577,0.38450557
8439,0.222094054,0.174007612,0.093604687,0.111067802,0.214008696,0.395675092,0.077450052,0.706540704,0.556841355,0.223411641,0.207553407,0.69408283,0.190082848,0.218243156,0.406822554,0.165333429,0.573147096,0.094727602,0.265670791,0.438254694,0.290788618,0.397310286
8440,0.222401846,0.171518689,0.075174165,0.111090888,0.216472176,0.394812312,0.077354619,0.489533992,0.557163791,0.223954591,0.21323788,0.711443252,0.190108522,0.218180146,0.410578211,0.170396164,0.598886314,0.093657304,0.277142759,0.44375183,0.31305023,0.403469705
8441,0.22311871,0.171418427,0.060047507,0.111135002,0.221755523,0.392270448,0.077326425,0.519674286,0.557307669,0.242951425,0.216959357,0.55045779,0.190347517,0.218222059,0.422377105,0.185763609,0.61185818,0.101260946,0.307830128,0.447138437,0.327164011,0.395571527
8442,0.224074302,0.171584891,0.050687515,0.112075054,0.225558797,0.389234766,0.077518977,0.659368992,0.557251488,0.302265626,0.218026011,0.591810737,0.190805161,0.218084531,0.431396306,0.170230071,0.607442969,0.102015911,0.346538635,0.448960792,0.330071076,0.393766776
8443,0.223980364,0.173553187,0.050096079,0.110961458,0.211478981,0.389511414,0.077477015,0.553028222,0.556758939,0.302794726,0.212376132,1.282083751,0.190583322,0.217768964,0.431747757,0.164236094,0.572834224,0.081574528,0.315440635,0.451555132,0.309008543,0.396422658
8444,0.223353393,0.174661684,0.051825402,0.110867141,0.200537502,0.389453041,0.077287282,0.582393881,0.556911626,0.303681376,0.206910614,1.342259777,0.190728428,0.219794054,0.433448179,0.156832818,0.629326463,0.081257073,0.289530812,0.456521648,0.289490404,0.449642694
8445,0.223451794,0.174063721,0.054117652,0.110893145,0.196678563,0.390094024,0.077182055,0.827060987,0.557072683,0.301508998,0.204792972,1.162744547,0.192822377,0.226748088,0.444877835,0.154264982,0.60929854,0.083563485,0.268524009,0.459552125,0.281549885,0.432613938
8446,0.22360836,0.177979529,0.057543999,0.110957312,0.195351848,0.389993161,0.077043055,0.842502057,0.557129043,0.264840527,0.203767471,0.767428204,0.197469094,0.228039503,0.4508956,0.149624527,0.609866376,0.091372011,0.253797043,0.470370976,0.277464296,0.464021222
8447,0.222994342,0.176103711,0.054045453,0.110846367,0.196343622,0.389574728,0.076715197,0.865687502,0.557013427,0.263302647,0.203066822,0.451594438,0.196347863,0.254471271,0.464729177,0.145126386,0.624035086,0.105021196,0.237885298,0.481503331,0.275361854,0.44670088
8448,0.222315156,0.177708431,0.053154918,0.111079784,0.197030162,0.388729503,0.076990082,0.807054628,0.55675753,0.25461508,0.203413038,0.571831632,0.194102578,0.266426563,0.461166231,0.14433175,0.626968401,0.108372095,0.222950305,0.4893607,0.276826558,0.405693977
8449,0.221708642,0.178649633,0.050725214,0.111069706,0.200321609,0.3888516,0.076965893,0.875798675,0.556834682,0.305046519,0.202872529,0.486224736,0.191423502,0.275985596,0.490058121,0.142894949,0.625475455,0.111186487,0.215935637,0.496868715,0.274663561,0.365902623
8450,0.220966018,0.177330722,0.050427704,0.110971901,0.199115966,0.388501903,0.076965893,0.790009091,0.55664521,0.307754142,0.202735805,0.517941107,0.191038851,0.269542007,0.439851298,0.142479452,0.620757758,0.0917163,0.216858739,0.505144767,0.273962123,0.358915083
8451,0.220687381,0.175798562,0.049752968,0.110896287,0.196236012,0.387505411,0.077268332,0.873248102,0.556420876,0.313622498,0.202216585,0.481963675,0.1910288,0.314250867,0.426942426,0.143259445,0.617365156,0.086530401,0.224882257,0.507298487,0.272036048,0.353253327
8452,0.220487206,0.173531945,0.050208018,0.110760262,0.192979888,0.388558679,0.076946737,0.853030616,0.556383393,0.316680621,0.202810032,0.670510152,0.191782512,0.360960817,0.457426536,0.143376068,0.611619782,0.097915716,0.220218874,0.510732674,0.274973422,0.361108429
8453,0.220521426,0.173250231,0.049555604,0.110650859,0.192048855,0.387830754,0.077183709,0.755624548,0.558062197,0.312310717,0.202285527,0.816547608,0.19150379,0.409073092,0.497939611,0.144716896,0.599658554,0.12080656,0.222962611,0.505949096,0.272502781,0.367105604
8454,0.221272475,0.171709095,0.049673668,0.11068017,0.191087862,0.38844129,0.077169948,0.731021666,0.559328338,0.30668821,0.20889492,1.90312024,0.19128848,0.422326416,0.515224951,0.144448244,0.586750612,0.119803645,0.218713056,0.505526585,0.298042051,0.364854281
8455,0.222441484,0.170966613,0.04959204,0.111059944,0.191339282,0.388422968,0.077047256,0.741207344,0.558637819,0.315895466,0.218210588,3.370322471,0.191362448,0.455511503,0.56141297,0.142845235,0.559240947,0.139841898,0.214948269,0.496376497,0.334045697,0.364779086
8456,0.22249737,0.170940668,0.050563838,0.111247711,0.1910645,0.388885116,0.077016518,0.818854341,0.559587368,0.241956337,0.21978014,4.98307744,0.191386387,0.470368665,0.513257859,0.144429069,0.561281251,0.16387895,0.224412984,0.494634306,0.340053529,0.368999648
8457,0.224980895,0.171013484,0.050092578,0.111525921,0.191261396,0.387899696,0.0771857,0.852523239,0.560439063,0.237910576,0.241865975,4.989624341,0.191372381,0.436863971,0.533942742,0.147327444,0.568169419,0.191825148,0.22721161,0.48358163,0.424607627,0.360083639
8458,0.22501237,0.171515643,0.050650544,0.112927693,0.191312188,0.388242298,0.081527337,1.005463457,0.561649212,0.25054452,0.240154445,1.982604282,0.191676156,0.431020777,0.525653483,0.154426996,0.587196409,0.125520656,0.223860067,0.48991268,0.419183653,0.352522348
8459,0.224644081,0.171663855,0.059788328,0.112707369,0.192362367,0.38973806,0.091568038,1.003172405,0.561929036,0.28934455,0.231854601,0.700989714,0.191621809,0.386515907,0.500109999,0.156363764,0.625997777,0.09891397,0.225041411,0.48624386,0.386466858,0.353714796
8460,0.224589775,0.171576936,0.059211065,0.113065764,0.193800839,0.39600214,0.094375951,0.979044511,0.560043801,0.344490243,0.213652782,0.391640461,0.192106704,0.400621902,0.484196604,0.15848454,0.630913513,0.102804534,0.229837379,0.479844502,0.316303633,0.35913985
8461,0.22562504,0.172298583,0.050101544,0.112357377,0.193817425,0.407220897,0.08667611,0.785810675,0.555583243,0.355077239,0.207211674,0.316237198,0.192406949,0.391353723,0.470178281,0.157975047,0.657211695,0.101411882,0.228282485,0.504631209,0.293599663,0.3455854
8462,0.224399622,0.172209654,0.048481637,0.111787494,0.191463441,0.399656822,0.078789603,0.822803826,0.555408804,0.348400486,0.208096774,0.272621602,0.192121612,0.318616768,0.452570353,0.168585435,0.647981528,0.102747343,0.228608921,0.497229833,0.29766238,0.340851636
8463,0.22529792,0.16978135,0.04960921,0.111470222,0.191376629,0.391677712,0.076423059,0.998573918,0.556052373,0.373156272,0.208524431,0.257411656,0.191770783,0.364859546,0.467249792,0.177266686,0.646359599,0.090060936,0.245317705,0.493755677,0.298024979,0.347562161
8464,0.226169239,0.172209979,0.048296965,0.111457519,0.191497587,0.389079562,0.07669928,0.885405314,0.557723401,0.50342501,0.208094668,0.260141726,0.192042488,0.373178063,0.468495946,0.163403092,0.650316476,0.077090917,0.281357676,0.48764725,0.296071174,0.354253711
8465,0.227746646,0.172209654,0.048279811,0.111112721,0.191409305,0.389736724,0.076590149,1.024118604,0.563904232,0.578743067,0.20700667,0.307668704,0.192184009,0.381605192,0.434214298,0.166874216,0.653827674,0.068335533,0.27759442,0.489771835,0.291760886,0.369664471
8466,0.230068172,0.172031473,0.049672627,0.110797764,0.191271893,0.38931808,0.076810382,0.664804915,0.563713851,0.600500991,0.205212426,0.360626067,0.19168792,0.391119883,0.414857309,0.153969731,0.687220379,0.070567373,0.265901597,0.501255287,0.286163859,0.353414059
8467,0.229914631,0.170781487,0.048898764,0.110590898,0.191474593,0.39064053,0.076701874,0.377095004,0.560047643,0.610951438,0.202693147,0.425139839,0.192144379,0.460392159,0.411240762,0.164727997,0.686947624,0.08016484,0.272963703,0.514857236,0.276321404,0.405107004
8468,0.231491122,0.170573979,0.049102554,0.110396698,0.191554447,0.390818945,0.076677943,0.372031632,0.561997266,0.574261899,0.200994253,0.415512308,0.192040463,0.468250147,0.401897318,0.166334697,0.684659455,0.082367808,0.268232962,0.529644031,0.270475443,0.365167152
8469,0.22961924,0.170538366,0.049056227,0.11048604,0.191062614,0.390280856,0.076637599,0.44348412,0.567658082,0.517687992,0.200538229,0.403023155,0.192171322,0.48709836,0.400109191,0.167287919,0.709910644,0.080773196,0.249573922,0.529068458,0.269214892,0.380621974
8470,0.226936838,0.171534138,0.04903896,0.110517257,0.190989907,0.390023078,0.076561691,0.436775554,0.567256996,0.466167394,0.200858266,0.356771882,0.192276093,0.507220766,0.40265707,0.163765727,0.731525866,0.099602484,0.240426848,0.547135893,0.270092653,0.360253123
8471,0.224393907,0.170227879,0.04925465,0.113990826,0.190878402,0.389962997,0.076868235,0.502138449,0.571396966,0.448425965,0.201023697,0.364084872,0.192387506,0.522529112,0.418036711,0.1591534,0.745119305,0.089913644,0.244560571,0.558558728,0.270740826,0.340593871
8472,0.223773594,0.16919772,0.049815165,0.115110641,0.191413659,0.39169373,0.076707598,0.575324145,0.56306427,0.541174026,0.200484782,0.353824615,0.192494941,0.518749607,0.402323378,0.148698647,0.737296805,0.09133947,0.226457832,0.564390616,0.269881835,0.415182046
8473,0.224946406,0.17054518,0.049241333,0.111016611,0.191758074,0.392806866,0.076814415,0.241167927,0.57003779,0.653297299,0.200527478,0.346987365,0.192395395,0.557759837,0.375529353,0.142492617,0.777788199,0.094442117,0.212890335,0.555384855,0.268604362,0.409419186
8474,0.226373868,0.17054518,0.049222441,0.110681388,0.191661386,0.390929262,0.076803166,0.229207518,0.57778481,0.750476126,0.200356729,0.340567856,0.19244907,0.580706254,0.381182519,0.142554507,0.7838405,0.075763622,0.224986368,0.565936328,0.268092019,0.386838812
8475,0.224983608,0.17054518,0.04923003,0.112639109,0.19191177,0.389284549,0.076779392,0.196917598,0.58758089,0.814857153,0.200337283,0.374537587,0.192469181,0.654682623,0.379408546,0.142435075,0.610328365,0.07475649,0.231685869,0.536159126,0.268136526,0.351308781
8476,0.222812219,0.17054518,0.049222595,0.11094031,0.192158555,0.388603139,0.076779392,0.176821286,0.603219948,0.825296238,0.200337697,0.410659878,0.192937957,0.765068911,0.364230705,0.142191629,0.539527967,0.084688534,0.227323307,0.480760501,0.268166855,0.370526786
8477,0.221136581,0.171539799,0.049028541,0.111041158,0.194423054,0.38711351,0.076571978,0.181775309,0.667771963,0.761612932,0.199978806,0.34303461,0.192568735,0.683881984,0.358140777,0.143572612,0.517656703,0.098928187,0.21384262,0.446999662,0.268208699,0.367077031
8478,0.219908397,0.171548212,0.049326414,0.111330604,0.196208876,0.386848224,0.076492128,0.186155923,0.661652947,0.782917356,0.200036408,0.378450997,0.1949358,0.630749765,0.354349124,0.143497977,0.507130655,0.11431178,0.216180401,0.436051302,0.268626616,0.357335522
8479,0.219502929,0.171539799,0.049989637,0.112736839,0.19638288,0.387430232,0.076546251,0.216972684,0.58082311,0.78807926,0.199985037,0.493293619,0.198508419,0.713027257,0.352576022,0.145105495,0.502498103,0.10227489,0.211894812,0.432206113,0.268410768,0.361510922
8480,0.219336678,0.17073546,0.050156514,0.113361852,0.192424791,0.38794938,0.076646392,0.200711689,0.604911981,0.809758932,0.202030796,0.524849768,0.202799261,0.716983524,0.353631155,0.14729322,0.497313812,0.109148446,0.206281373,0.429168634,0.275325647,0.364823138
